halo_id,m200_msun,pos_x,pos_y,pos_z
981,40483399158316.73,188292.40625,141004.71875,91090.828125
982,37487003674435.34,81033.3359375,148079.25,193300.109375
983,35174843467439.844,78167.09375,74795.7734375,83238.6796875
984,29732774498542.22,55344.984375,204165.125,50185.47265625
985,28384994988882.12,14898.697265625,112188.625,20118.62890625
986,31182700946403.527,87920.046875,104703.7890625,85369.5
987,23991269251573.11,193100.21875,110056.90625,181216.890625
988,35434326676446.71,36142.21875,148511.71875,158728.109375
989,40107049933569.53,17948.78515625,161820.21875,202749.40625
990,24839306525294.324,41494.0078125,188145.890625,1955.734375
991,36802238597256.055,119618.484375,182542.609375,34627.90625
992,41762938948553.29,51821.6953125,155295.859375,69777.7734375
993,24890322329056.87,144799.234375,149898.390625,133989.140625
994,39549678400409.66,95290.890625,129175.8515625,132402.40625
995,41645860291878.875,151383.078125,154213.8125,94894.5703125
996,32063063246189.473,158889.734375,85936.0546875,15850.1884765625
997,38187969107525.09,13118.19921875,97723.0390625,5918.728515625
998,40865529333204.164,38680.1171875,110523.0234375,179465.75
999,35774955828351.05,88802.65625,9620.07421875,196823.8125
1000,30967133496410.91,24682.6015625,114621.265625,19374.17578125
1001,38597695750756.57,50825.65234375,67792.4765625,202286.8125
1002,41327655748311.56,113502.1953125,50765.60546875,27147.193359375
1003,27205958674712.133,58552.19140625,95613.4375,153222.265625
1004,39399409737599.65,17590.68359375,173929.9375,117512.09375
1005,19919618843648.508,115817.0234375,150102.953125,69499.8125
1006,38539158224461.17,185464.25,81810.671875,201075.125
1007,44479826934787.42,99753.71875,3790.906494140625,163561.15625
1008,36420814822759.82,43398.52734375,189520.28125,94613.8671875
1009,33992231902310.305,36637.74609375,180434.046875,92842.5546875
1010,43189633473344.77,86745.421875,119151.2890625,195366.21875
1011,42055305816587.32,8479.4541015625,49002.96484375,75608.0
1012,43615416309141.57,22426.296875,101228.1640625,118936.578125
1013,38379371176788.086,194717.375,111694.375,132207.421875
1014,42505423425044.29,148456.921875,185480.0625,29190.162109375
1015,42936641218952.984,85338.3984375,154449.96875,141537.53125
1016,42347416794683.72,92360.2734375,199925.078125,138019.34375
1017,41162206685257.97,55731.9375,122376.4765625,29096.068359375
1018,30255921653565.1,6389.27490234375,158330.5625,74374.9765625
1019,40530691943690.95,35136.703125,154106.59375,200576.953125
1020,34816449787330.234,165721.9375,54789.359375,24014.837890625
1021,42559156707862.78,54874.69140625,175821.015625,100900.8984375
1022,43654581885933.35,63113.23828125,50145.24609375,86386.640625
1023,40487190654293.99,78187.4765625,13165.23046875,166560.234375
1024,38744425203443.31,177940.125,164039.109375,136031.140625
1025,41680167563939.33,32279.46875,103319.46875,154025.71875
1026,41776717360265.35,132806.8125,51803.859375,31639.55078125
1027,44294173378912.016,121336.640625,149818.875,58370.78515625
1028,38908346135038.38,152797.3125,152663.75,15335.95703125
1029,22056757541472.91,154601.34375,5266.056640625,118150.40625
1030,37313016537265.65,139939.859375,22010.88671875,143205.109375
1031,41436953188431.875,35949.94921875,89753.0390625,146401.015625
1032,38203286462946.56,128182.4140625,198103.703125,41567.20703125
1033,33880007946283.586,50356.89453125,140323.484375,870.8489379882812
1034,26976728143683.57,86779.75,80788.1640625,189681.609375
1035,45099725714819.53,152308.828125,27896.30859375,149709.8125
1036,26848678656443.754,105766.9765625,200563.328125,140004.078125
1037,39767383071994.02,3874.783203125,198669.75,109068.75
1038,39938735624031.22,41664.0234375,73368.1171875,92734.46875
1039,17952360429699.03,112142.328125,31192.76171875,165096.921875
1040,31443798784875.996,88916.34375,4562.88720703125,75067.890625
1041,28719479178199.734,51170.0703125,13182.8505859375,26274.962890625
1042,39596535091664.82,121889.75,90120.515625,105720.0859375
1043,18720127552844.516,99402.3984375,33412.12109375,7479.779296875
1044,41018616389411.72,132262.515625,58882.3828125,101971.390625
1045,38775823980015.5,88801.875,115699.953125,192894.25
1046,36295151238882.125,126470.7109375,48784.24609375,81865.0390625
1047,27875047790148.914,161546.328125,125513.7890625,154769.546875
1048,34086226403343.668,6792.93408203125,197852.828125,107592.34375
1049,34708709311337.465,177003.40625,93182.21875,186791.09375
1050,38198687652236.49,90931.046875,148023.640625,204245.84375
1051,33331819618209.33,60396.515625,54397.953125,136010.171875
1052,42725438314234.57,169195.25,171836.140625,150950.890625
1053,38896005752694.125,155383.1875,520.1629638671875,46625.60546875
1054,28500985212300.707,74758.0390625,95042.453125,42050.06640625
1055,37720339256716.86,146541.796875,87533.8984375,197833.03125
1056,19968538872781.04,159373.078125,99805.421875,173618.59375
1057,26034854948608.652,106936.5859375,29472.3984375,68791.3125
1058,36431036003930.47,183494.984375,55072.671875,96498.765625
1059,37027666820056.47,62447.5703125,51924.4921875,100193.46875
1060,33746573958102.67,48407.3046875,182540.25,64096.32421875
1061,24427783246374.004,59346.30859375,53520.38671875,50689.765625
1062,21490806487235.2,161479.28125,101275.0546875,201442.640625
1063,37444021373080.9,86903.3984375,139707.171875,172710.78125
1064,36202194713933.79,107709.828125,163033.234375,167124.265625
1065,20960481799666.004,98529.4453125,27411.62109375,16303.498046875
1066,40706693763609.02,145737.796875,187869.640625,37031.8984375
1067,35132207158113.742,39311.703125,164535.09375,93135.4921875
1068,38780920154266.31,154487.234375,136108.421875,167374.78125
1069,34864913899883.746,56573.5078125,51702.5078125,134369.75
1070,35917594646119.35,84521.609375,124678.4375,197359.015625
1071,41625778337900.43,128836.875,79206.375,5659.23583984375
1072,35963233157108.06,3601.99658203125,69204.875,39830.0703125
1073,37723341458379.47,104789.4375,26364.30078125,22801.884765625
1074,39382560646636.03,87601.546875,94840.75,26479.26953125
1075,32333773175699.363,180954.265625,121869.3515625,201797.6875
1076,40810574266035.58,116686.890625,121959.40625,27314.51171875
1077,38799823572898.21,93974.796875,162521.21875,186753.875
1078,33770440199891.13,68311.046875,33017.5078125,164127.046875
1079,35284396797497.79,116472.53125,75050.8359375,150183.1875
1080,39808588560119.58,177868.359375,106243.875,154485.390625
1081,10524828820443.977,40794.4453125,66297.2578125,69563.7578125
1082,17447401282707.78,59561.90234375,20433.701171875,202138.5625
1083,34517400948248.82,28939.677734375,96746.3125,175974.46875
1084,38791851339911.8,50674.078125,36163.08984375,179682.84375
1085,41799743850568.35,128793.5859375,4564.3779296875,72844.7734375
1086,33712082877777.164,35084.078125,25070.40234375,148549.78125
1087,28860557427756.863,26029.236328125,110006.46875,137220.015625
1088,41164870103059.49,117717.78125,40057.1328125,18597.1796875
1089,35419510288649.62,203958.796875,1169.9322509765625,195294.390625
1090,23867946520012.18,51850.1015625,98453.109375,87350.4140625
1091,31794440081100.53,167906.40625,53630.0625,91101.5234375
1092,24229783902028.9,34283.046875,103333.890625,169669.859375
1093,21094634802530.816,26249.80859375,38501.1875,110723.703125
1094,25196819006956.746,15006.66015625,10511.568359375,142296.125
1095,38769084343630.055,23615.9921875,54682.19921875,186994.828125
1096,37118684348012.625,184196.5,35188.00390625,154419.90625
1097,33746018929223.87,107522.9609375,45373.484375,91246.5703125
1098,35710154404709.18,19612.490234375,169371.40625,133617.125
1099,30518540415328.832,108092.109375,56759.125,48817.9921875
1100,32954288254031.96,81374.765625,93345.40625,189893.421875
1101,39715015736870.76,92730.8203125,20930.154296875,128163.453125
1102,23328305276263.1,100942.84375,17231.9453125,31453.748046875
1103,34879820389771.555,38131.078125,111195.171875,127715.0546875
1104,20958550010841.082,62837.20703125,202543.171875,85317.40625
1105,35572269373246.98,141751.796875,84549.7734375,9829.1611328125
1106,35062035649865.293,31255.783203125,111503.90625,118775.609375
1107,28071427098902.973,149680.359375,182855.421875,46688.5546875
1108,33991597583591.676,56451.97265625,138297.921875,81312.71875
1109,42021236414046.35,61628.5859375,147961.3125,107957.65625
1110,38436564379890.02,155639.6875,93890.484375,177619.328125
1111,23446816556179.88,117008.515625,117467.8671875,10832.9541015625
1112,22168379615533.656,112747.828125,163372.359375,117385.703125
1113,28630701588218.742,82771.46875,24466.0625,102986.875
1114,38244560428661.055,81338.6171875,180851.0625,56215.5390625
1115,26391812401392.273,93124.3671875,151476.90625,58937.8515625
1116,35046783167949.145,190582.8125,39613.06640625,63934.58984375
1117,30655124372601.12,98531.234375,67972.1875,44979.8828125
1118,36284951682213.24,11763.697265625,11362.80078125,171663.09375
1119,26606264387501.844,120367.203125,99395.1640625,137295.59375
1120,32460853164443.09,87205.375,70335.84375,33925.61328125
1121,34540903177590.79,47087.9609375,73732.5859375,12542.734375
1122,27207355257118.21,199866.125,72646.4609375,37809.921875
1123,33041395351251.105,73782.515625,659.072998046875,25560.0078125
1124,38539486196071.375,197484.71875,152460.234375,192170.203125
1125,38036691301299.086,20050.857421875,2844.8662109375,179002.375
1126,23767670101214.203,186817.75,79862.296875,177265.5
1127,35941846524856.07,82504.8203125,90386.28125,191002.40625
1128,21550652295887.77,147008.8125,52062.3984375,143909.75
1129,29264957235385.297,190959.65625,3364.06640625,167180.703125
1130,39711772061605.03,103828.1875,39552.81640625,127437.203125
1131,27578393864638.69,495.79443359375,41678.8125,40769.25
1132,35268874009309.49,180761.421875,162419.28125,44350.7109375
1133,43302895405456.52,186850.3125,28541.255859375,43671.07421875
1134,36424429718639.28,3482.835205078125,202056.015625,121149.9375
1135,16404318211175.082,43262.18359375,94565.4296875,18702.822265625
1136,16217610460838.316,148521.359375,103133.53125,5826.45068359375
1137,20722657331225.09,9180.8388671875,41988.046875,85502.2734375
1138,23794752987641.164,44407.81640625,125695.3671875,187534.96875
1139,35410258605975.055,167939.21875,96131.0,52699.71484375
1140,36408755558938.586,63841.06640625,201293.015625,76020.0
1141,34958068649431.65,52260.109375,150450.140625,59980.84765625
1142,35759822281194.64,100219.875,18931.32421875,94820.25
1143,21088053745825.03,36196.58203125,44123.046875,196664.609375
1144,35127802967919.617,49384.3515625,159967.734375,60757.6015625
1145,31172692406166.96,182863.890625,112306.453125,168986.53125
1146,29901204138756.645,42210.96875,97145.9921875,76903.125
1147,33925992449300.633,22969.076171875,82053.9765625,177382.515625
1148,34034720444207.633,129907.5390625,135818.4375,85842.8359375
1149,31815401431484.35,141869.09375,68179.0859375,5673.6611328125
1150,30220457470659.875,105170.921875,11325.2578125,42863.61328125
1151,36033610098123.336,118981.0546875,63584.71484375,30328.009765625
1152,31112832181179.88,191117.5625,94687.1640625,136365.65625
1153,35057815267936.227,165812.9375,82124.0078125,3071.375
1154,33483443416463.684,30463.3203125,170515.6875,60807.015625
1155,19896168873519.152,167000.34375,23612.146484375,148168.171875
1156,26604792119339.57,141401.09375,4070.64892578125,143483.234375
1157,36039445109518.01,166755.015625,43450.31640625,118323.796875
1158,32576234297728.445,194869.328125,203863.9375,198139.578125
1159,38496208359859.39,45300.84375,164904.640625,49090.20703125
1160,37865050422571.59,103029.109375,184389.921875,71874.6484375
1161,25089112769758.453,139267.703125,32418.0078125,134942.59375
1162,36657149002620.31,180531.65625,11025.3896484375,145975.109375
1163,34692919820960.66,34819.01171875,90359.9140625,91323.515625
1164,31198353481602.45,66826.421875,30265.197265625,66429.515625
1165,33386616105698.258,56439.65234375,22587.046875,199202.140625
1166,27748184046422.902,45245.76953125,23689.90234375,388.8974914550781
1167,30733264509752.363,57466.15625,132128.953125,62367.4609375
1168,19815208540928.55,36330.0,15311.5537109375,88272.765625
1169,32756517768997.27,160746.015625,59986.203125,93512.1015625
1170,34466086005545.098,140931.03125,92617.015625,25815.138671875
1171,30931744999261.883,109579.625,63814.0234375,49912.94140625
1172,33123564853899.098,58146.48046875,42111.5625,110027.6796875
1173,36651494195407.07,133036.5625,79063.0546875,102902.8515625
1174,37586825978696.12,129575.28125,98267.65625,47445.12109375
1175,16455054698456.414,84770.2890625,96262.1015625,200012.546875
1176,36476415020897.92,105272.578125,71245.21875,30076.189453125
1177,34338930331045.17,164300.234375,9575.486328125,133036.90625
1178,30182456012880.13,195683.71875,58695.046875,58894.19921875
1179,36900338149542.37,59895.74609375,18690.001953125,3140.2216796875
1180,12973433326471.158,51751.875,52501.99609375,138987.328125
1181,18446080241894.56,108914.703125,28462.974609375,203809.59375
1182,38702942200878.36,125776.78125,38314.33203125,63072.13671875
1183,36265662626633.086,122155.640625,37504.87890625,26568.23828125
1184,34884102041122.305,174965.0,170612.40625,109261.6171875
1185,39813663109868.62,83410.734375,33859.171875,173504.53125
1186,35239421437896.734,127136.7890625,114670.0078125,6115.8173828125
1187,18841550932333.188,177410.296875,141062.8125,190068.015625
1188,16055480758806.65,178931.890625,85097.921875,200729.71875
1189,34866784419286.98,72657.7734375,40977.59375,50803.6171875
1190,19802116707147.734,63507.5625,92821.3515625,6412.4658203125
1191,37642354095161.65,140112.53125,159146.09375,184393.296875
1192,35760063754797.76,9108.544921875,89605.296875,59220.73828125
1193,13888176782031.941,63331.0078125,170363.609375,45173.19921875
1194,34475510684233.836,194752.203125,10196.509765625,156357.78125
1195,35483630540485.68,53050.8671875,198619.78125,102171.296875
1196,36753587072353.85,194578.0625,174498.5,188528.625
1197,29773134829056.87,181133.65625,93840.875,165095.0
1198,35459850796704.31,75017.46875,160531.671875,183891.078125
1199,32238109983945.97,64911.6015625,178157.515625,191516.0
1200,31722639527051.965,9432.7392578125,154087.09375,189037.078125
1201,20671106321043.695,26445.66015625,79692.2734375,135472.296875
1202,32830527626310.156,112111.21875,87047.921875,7484.8935546875
1203,37577015663059.125,197386.875,21912.11328125,35693.375
1204,32544705774145.63,186323.28125,195940.3125,55429.11328125
1205,26498057182679.176,160946.84375,168693.75,93816.2578125
1206,24376378201579.57,158653.34375,74391.21875,193028.046875
1207,33547560064216.12,24348.23828125,153360.671875,180954.90625
1208,33857630191033.73,30622.80078125,20144.55859375,135371.234375
1209,35183057174029.375,74446.1953125,45469.171875,57420.859375
1210,33522147670551.004,113812.3515625,127422.3828125,27872.71875
1211,21409838946477.34,9109.625,102356.2890625,133707.5
1212,16515473556405.928,104734.2109375,153919.859375,142000.796875
1213,22701248786144.633,134498.765625,148503.09375,135351.140625
1214,30524126744953.13,68131.9453125,131195.671875,44769.70703125
1215,30693943957364.555,192195.078125,42812.25,62201.17578125
1216,30019756865635.15,193482.859375,98577.53125,189427.8125
1217,27914781010112.195,174576.234375,29550.458984375,74282.5625
1218,30934894968353.26,96617.875,135106.875,34940.75
1219,32888128090862.12,101713.390625,199088.734375,138456.484375
1220,30523326638387.586,58373.140625,63752.72265625,85370.375
1221,13968400980541.408,130050.4765625,75058.890625,4160.546875
1222,23137371737871.824,88410.8125,107937.5546875,72729.6875
1223,36196219143277.6,179657.3125,48420.9609375,187953.171875
1224,18058572774233.28,135239.703125,185655.578125,7450.31787109375
1225,32887818139670.062,126689.8984375,59972.3984375,79537.609375
1226,19845093602376.734,44516.19140625,96901.28125,119505.859375
1227,29745835697612.195,118817.734375,62690.73828125,81160.8203125
1228,32674222123422.277,54320.25,53099.27734375,12382.8349609375
1229,34881107047626.957,143110.46875,136244.765625,180515.21875
1230,29698847457304.582,179985.921875,59770.59375,115656.6875
1231,30388288832991.953,139464.875,151495.140625,130858.2578125
1232,31039662075352.45,58865.953125,2731.691162109375,91747.0703125
1233,28482157479425.008,167608.484375,40831.08984375,114604.3984375
1234,37203946154413.94,99899.296875,41789.15234375,193767.125
1235,31586884509014.246,131064.890625,31441.265625,155481.640625
1236,30766339185211.84,61478.6875,137719.015625,115850.2265625
1237,33779580155973.207,197038.84375,187409.75,139937.984375
1238,34092028977985.68,73843.8515625,123294.6640625,188158.765625
1239,35227409027162.68,199998.515625,80820.6796875,172221.65625
1240,27727628155447.297,143269.84375,83047.84375,173755.359375
1241,35785796911905.81,19192.96484375,9235.357421875,103822.2265625
1242,34993986946874.08,158765.484375,196039.9375,139422.65625
1243,32966055587079.273,140658.390625,84314.34375,202079.484375
1244,34314952362664.23,94928.46875,34724.60546875,96431.7421875
1245,28394504363536.13,13476.162109375,89562.1796875,14744.9697265625
1246,32761920290356.51,41171.03515625,35051.2578125,191187.328125
1247,31422941952917.406,41956.203125,108882.6171875,120506.921875
1248,30769287325620.02,99203.9765625,11507.1865234375,123727.046875
1249,29251823954642.75,176612.1875,154796.203125,127897.21875
1250,32307957124667.848,151890.375,100336.828125,45400.69921875
1251,31752647127343.52,143206.5,160666.40625,177388.125
1252,26670256694369.094,119835.4765625,149269.40625,58506.20703125
1253,34313860325324.77,187040.640625,1072.342041015625,965.321044921875
1254,26923092171123.043,123971.3671875,193066.234375,16698.359375
1255,27030960592084.625,22031.54296875,43595.47265625,111458.3046875
1256,29992077503367.656,66065.7421875,82746.640625,60328.953125
1257,35927487855679.805,65378.55859375,146552.671875,106746.0703125
1258,28357580526761.33,20001.9140625,44891.37890625,96573.015625
1259,27937070465313.145,112437.421875,130240.4296875,9639.8388671875
1260,32409981524025.688,24882.955078125,7757.65380859375,163816.75
1261,31685470612590.418,94681.578125,150461.9375,48390.5859375
1262,29745376176949.55,101899.78125,69503.4453125,199068.265625
1263,25946311624063.516,22007.6171875,18473.826171875,133660.15625
1264,29245996151415.34,139900.0625,42622.359375,113144.8203125
1265,35933110226140.39,146657.59375,65694.6171875,167997.109375
1266,18432925336650.242,177867.703125,60895.23828125,185319.484375
1267,28125742441227.49,95539.7109375,155301.5,129001.5703125
1268,32602976598252.508,109605.375,57651.00390625,186199.921875
1269,33591169476121.938,117647.40625,158320.34375,22012.369140625
1270,29996369966969.293,180181.515625,124418.1953125,200696.34375
1271,31420217265694.2,83318.96875,156744.125,139175.765625
1272,17244413886620.719,56409.89453125,94417.1171875,94078.046875
1273,21171482875701.21,83831.890625,140801.171875,190640.0
1274,22666945118167.812,116528.1328125,32236.822265625,66963.109375
1275,25659466212148.473,12527.744140625,80783.6015625,204496.65625
1276,30142785864380.35,70889.7109375,20052.9140625,180585.890625
1277,13057549935299.49,137117.34375,108353.3984375,76374.3671875
1278,25680831219898.695,3938.599853515625,168354.625,152150.96875
1279,30510052798383.523,58024.00390625,50093.2578125,134595.65625
1280,29936354766386.184,159588.5625,172861.34375,48468.30859375
1281,28077139571454.273,83386.0390625,143749.8125,189864.90625
1282,35127514641229.332,72263.4609375,48283.23828125,35029.12890625
1283,17297078558643.342,42777.20703125,69109.8359375,84280.3046875
1284,28726159347205.31,201919.421875,97906.078125,720.3875122070312
1285,31523618424998.156,97125.203125,14648.9501953125,188119.609375
1286,36376736879982.28,110271.3203125,134256.90625,49684.046875
1287,32241998790181.207,56654.76171875,189259.953125,67282.6328125
1288,31349609663326.69,158445.078125,49084.46484375,135159.375
1289,30400330076395.04,175005.859375,27277.23046875,2332.71484375
1290,31838809954651.977,166253.609375,35741.48046875,138363.640625
1291,31427645282052.703,56584.5390625,127193.3203125,93108.2109375
1292,26804240305303.367,187254.90625,3468.623046875,168235.046875
1293,12789789047218.686,44546.109375,96213.1171875,52971.3984375
1294,21374985655747.156,97726.3671875,145875.828125,138443.40625
1295,17417087335307.795,18270.814453125,30171.248046875,144141.3125
1296,29842133208084.22,8178.26123046875,116481.640625,524.8757934570312
1298,29479283078567.87,188509.09375,59299.0859375,95165.9375
1299,35257225611021.92,97337.0390625,151012.890625,61876.078125
1300,27905695115284.543,65104.37109375,17341.859375,12481.1357421875
1301,34176962812776.793,72484.6484375,153824.015625,4775.42919921875
1302,13323097916032.348,51139.64453125,37844.69921875,169931.546875
1303,32452477274090.273,33016.35546875,128566.203125,178959.640625
1304,32530649847994.168,187177.9375,84446.328125,152879.34375
1305,28292932276673.68,138287.1875,46438.40625,60942.23046875
1306,34307722570905.3,39892.97265625,27773.5859375,104216.7578125
1307,29913892315171.06,101876.6484375,22446.22265625,197485.4375
1308,30149047959685.008,51466.69140625,139435.171875,5923.30712890625
1309,30925527955002.582,103124.0546875,6352.55419921875,118521.8984375
1310,31058698845078.61,53964.96484375,62289.08203125,195835.859375
1311,29406385081054.4,63053.39453125,87941.0703125,198635.609375
1312,9459273386466.176,83314.6171875,43938.55859375,34713.14453125
1313,8388243349456.562,62244.81640625,50640.859375,29972.15234375
1314,28868174658505.867,204673.984375,13191.9423828125,50886.09375
1315,20245590187435.414,134747.0,24802.556640625,146874.40625
1316,31358558602976.453,115205.5390625,162119.875,138352.25
1317,24603242651705.973,47174.234375,12750.4873046875,43514.93359375
1318,32290300718971.434,92113.1875,64269.7734375,17442.56640625
1319,25120646699466.71,125065.0234375,51426.671875,32405.693359375
1320,33491148947261.59,123333.796875,63920.72265625,156034.90625
1321,24956794245460.586,136365.984375,183891.375,129303.765625
1322,29640603663824.918,82763.3046875,498.8899841308594,16466.9765625
1323,32751864897032.773,69088.75,36612.71875,110371.8515625
1324,29652489931631.977,158545.34375,162572.296875,72156.3671875
1325,28722211073590.2,134632.71875,167236.828125,46757.1015625
1326,32969086621410.91,158756.796875,30154.96484375,96119.984375
1327,26937301270828.72,107603.625,198142.671875,120531.0703125
1328,20239205553287.387,132580.6875,194422.375,35169.45703125
1329,25237364947778.27,181326.71875,199378.28125,56404.41015625
1330,32099194184565.99,64594.0390625,149232.46875,103213.625
1331,24907812946906.37,44540.42578125,95437.7265625,94554.7421875
1332,31626662780022.883,188321.28125,108986.0625,17213.228515625
1333,21494875497651.867,94421.4609375,157702.984375,146808.046875
1334,30508153446311.26,156641.75,108504.671875,51538.8515625
1335,31823871028011.516,108959.9453125,77657.2578125,60133.1484375
1336,26570151469543.477,156644.328125,63687.015625,92218.7890625
1337,29116016677392.418,108540.203125,32170.677734375,178721.40625
1338,31808294178568.793,39126.15234375,5350.552734375,80441.09375
1339,35734182830260.92,78932.875,105618.328125,100461.6171875
1340,35295209048383.52,118948.421875,68115.9609375,32669.185546875
1341,33365953894255.61,163774.4375,16053.5400390625,128197.0546875
1342,33810622128266.164,75235.078125,36677.9296875,163375.390625
1343,29480852656988.117,152345.921875,185085.28125,110124.265625
1344,22216724793327.43,52164.9453125,158392.59375,53530.70703125
1345,31640325861058.83,55156.48046875,193167.09375,91216.6484375
1346,32936375958397.918,80084.7265625,84639.1875,3715.048828125
1347,22994826626277.863,122257.6953125,194724.515625,35470.5703125
1348,16702759762165.08,41086.51171875,133199.046875,83269.75
1349,31281701519596.99,6994.5107421875,68250.734375,103107.0
1350,29455344755106.844,172073.90625,38544.7890625,56381.3515625
1351,28623133012598.723,9099.1875,4227.23974609375,174794.234375
1352,27207160636602.266,136271.71875,100636.4140625,54387.296875
1353,14963115447736.75,23995.44140625,109660.9296875,137147.15625
1354,28108579794988.19,163828.578125,64335.5234375,163335.15625
1355,36498208914599.94,23713.662109375,189466.890625,113249.0546875
1356,25430990736640.094,16234.443359375,47760.93359375,80051.2421875
1357,28837669694673.566,42109.02734375,27776.59765625,179204.34375
1358,30948630131061.78,99133.3203125,3813.805908203125,135879.46875
1359,28568424825158.695,113223.1171875,183028.75,161979.1875
1360,19280793218440.914,55935.79296875,84317.4609375,128855.2421875
1361,24147708105555.246,168630.75,99407.9921875,169809.21875
1362,30152433996254.06,58636.0234375,131177.296875,74400.21875
1363,23592097167247.934,192676.8125,125140.046875,191805.84375
1364,24775344853137.918,85865.859375,151837.15625,143561.609375
1365,15412184267857.803,227.66754150390625,56733.40234375,43311.859375
1366,30455068898545.91,61476.796875,139127.171875,112028.7890625
1367,28548144646580.676,45510.3203125,187636.46875,95890.1640625
1368,29254272929468.37,80204.4296875,204831.328125,80229.109375
1369,13494373881292.441,20054.380859375,168294.78125,8786.27734375
1370,25851470163377.438,193859.140625,101257.890625,183911.953125
1371,32534733274745.35,184516.9375,79569.921875,175842.5
1372,18938994541399.098,7976.5869140625,5411.3564453125,142222.75
1373,25668402537505.535,106035.921875,187441.4375,79044.390625
1374,31899960441578.094,153193.640625,128437.171875,167144.734375
1375,31115506411232.285,49822.67578125,83970.1953125,1819.9224853515625
1376,28298781704402.863,29119.0,28552.79296875,58884.42578125
1377,28852527529432.387,10466.9365234375,116500.7734375,4025.83154296875
1378,30852520032938.44,75976.4140625,167903.5,75243.9609375
1379,26530715586479.555,201234.171875,76792.4375,52940.57421875
1380,20215975432259.375,108374.6796875,26941.056640625,128822.15625
1381,34546262449946.49,117239.328125,121937.265625,14255.490234375
1382,25363210537879.207,98322.2734375,2075.560302734375,37487.1875
1383,27135844831801.742,94667.265625,127441.890625,115248.7109375
1384,23200059366465.53,1300.3525390625,9552.724609375,38226.984375
1385,20571682268023.88,56866.48828125,44674.65625,3188.817138671875
1386,24027248818437.223,79339.5078125,135546.890625,40776.5
1387,14754413777056.576,125233.328125,115619.1640625,5346.5029296875
1388,22673012592956.523,97403.2109375,184117.1875,156599.234375
1389,30339399438570.27,143979.59375,104892.6171875,2782.99462890625
1390,24230818274030.3,25946.724609375,183884.53125,130238.2890625
1391,27794451470004.797,12574.14453125,102718.6328125,190279.953125
1392,25097155282375.63,29081.857421875,104647.1484375,174484.5
1393,23691681601989.223,66808.2109375,15961.8212890625,63792.96484375
1394,24813059786269.19,90366.5390625,118288.3828125,195391.75
1395,28485842654935.23,173315.78125,171219.84375,161610.03125
1396,28206259471531.777,143624.0625,138128.734375,144179.953125
1397,27590390056996.42,21193.1015625,130584.296875,126006.3828125
1398,16262288483540.006,15355.1142578125,101501.9453125,16978.328125
1399,29292960965179.363,73941.1875,113938.671875,2345.320068359375
1400,28445684153103.777,142696.65625,98662.09375,112648.8125
1401,18888389603170.21,83138.8984375,28481.732421875,102237.3671875
1402,28967742874870.83,10704.2890625,189661.671875,43069.97265625
1403,20463199350803.625,185971.59375,192643.03125,46079.1796875
1404,31474826340834.44,23585.4375,9257.9521484375,18175.921875
1405,30494904834892.605,4049.281982421875,106531.34375,200804.359375
1406,18787069802161.758,62793.64453125,173979.984375,47285.59375
1407,15847817064211.508,71504.4375,48984.67578125,47441.2890625
1408,29108302136385.445,126279.7734375,126545.6953125,190632.21875
1409,14132979657398.693,95955.5703125,111909.25,7906.494140625
1410,30503442909008.71,34105.9609375,108469.296875,115678.9765625
1411,17374604199535.91,148.73048400878906,10022.244140625,22921.27734375
1412,26058009383880.46,23705.322265625,119504.5546875,38179.2421875
1413,28413512300593.26,12848.0283203125,75724.1640625,133395.296875
1414,29389049438800.93,204755.90625,159217.484375,135451.296875
1415,24728279125032.293,67915.2109375,178817.515625,24412.140625
1416,20603499118296.98,147984.484375,12932.041015625,69050.4296875
1417,29106238798508.082,150788.921875,168502.5,68671.5703125
1418,27750076190327.906,54562.2265625,61953.078125,193458.875
1419,24514893947676.777,10584.5830078125,69081.875,184619.546875
1420,22388499023149.17,102185.125,108692.2734375,6045.56591796875
1421,21325332195596.215,66684.6328125,152435.015625,101009.7265625
1422,27183043911001.625,9996.017578125,162161.765625,78317.3515625
1423,28560153453231.105,89791.2890625,159233.984375,96341.1796875
1424,27884786024113.336,67747.7109375,120169.7421875,187030.140625
1425,29040307494648.656,83558.2109375,93424.2578125,199906.234375
1426,29193160285420.355,88857.4921875,55909.7109375,115836.4296875
1427,31602555064631.312,40801.68359375,158227.203125,157622.53125
1428,27633121874538.676,135308.140625,162990.875,55469.61328125
1429,29145878312297.02,5121.705078125,96078.9140625,187950.25
1430,27084711895321.266,2264.245849609375,134546.359375,145028.125
1431,13342368050173.457,92770.875,190948.984375,74234.921875
1432,27103966712106.953,6149.75439453125,203115.984375,106255.640625
1433,28035921469036.02,67749.390625,187158.515625,110194.640625
1434,24275660282537.09,39410.40625,126753.2265625,68620.984375
1435,23579711733858.32,98517.109375,35918.859375,104493.2890625
1436,17782033239454.164,166643.5,139171.84375,196138.015625
1437,13160668174038.604,71164.5625,100254.25,93662.7421875
1438,26521171973031.074,93681.9921875,138361.609375,34764.8359375
1439,27253026204859.574,51998.99609375,140136.625,180420.046875
1440,24354393291445.23,165111.984375,57727.41015625,4287.86328125
1441,29624720467273.766,170189.53125,47272.9140625,154981.5
1442,29035178883645.188,104846.71875,187794.9375,83551.8515625
1443,24603285900709.516,97796.4296875,68386.84375,104985.9609375
